ADDRESS_ID,LATITUDE,LONGITUDE,STREET_ADDRESS,CITY,STATE,COUNTY
521300865897.0,32.838598,-97.220944,USCGC Evans,North Richland Hills,TX,Tarrant
521300387330.0,33.167376000000004,-96.704423,73209 Timothy Underpass Apt. 093,Mckinney,TX,Collin
521300550554.0,32.967938000000004,-96.589116,9651 Ingram Cape,Sachse,TX,Dallas
521300220456.0,32.337419000000004,-96.638971,8531 Beck Loop Apt. 926,Ennis,TX,Ellis
521300325679.0,32.72003,-96.853657,503 Ellen Court,Dallas,TX,Dallas
521300586671.0,32.643304,-96.903929,94608 Woods Cliff,Duncanville,TX,Dallas
521301041546.0,,,4762 Jackson Shoal Apt. 985,Garland,TX,Dallas
521301500838.0,32.876746,-96.700095,312 Lara Corners Apt. 175,Dallas,TX,Dallas
521300893515.0,33.138003,-96.783753,09996 Harrison Light,Frisco,TX,Collin
521300955056.0,32.799221,-97.18095,758 Jason Falls,Fort Worth,TX,Tarrant
521300018990.0,33.343156,-96.568279,904 Little Estate Suite 137,Anna,TX,Collin
521301530529.0,32.901360000000004,-96.795637,4423 Melissa Fork,,TX,
521300779992.0,32.639556,-97.178245,9187 Patel Bypass Apt. 206,Arlington,TX,Tarrant
521301252996.0,32.607212000000004,-96.857115,11468 Evan Summit Apt. 890,Desoto,TX,Dallas
521301107121.0,33.125591,-96.739853,2074 Myers Causeway Suite 250,Frisco,TX,Collin
521301242640.0,32.952052,-96.86592,963 Larry Extensions,Dallas,TX,Dallas
521300853602.0,32.724252,-96.447494,394 Wendy Fork,Forney,TX,Kaufman
521300646266.0,32.613313000000005,-97.38739,701 Bridges Grove,Fort Worth,TX,Tarrant
521301190114.0,33.044992,-96.731346,348 Cassandra Locks Apt. 911,Plano,TX,Collin
521301004228.0,32.86977,-97.170772,5766 Daniels Key,Hurst,TX,Tarrant
521300505600.0,32.702031000000005,-96.882148,USNV Brown,Dallas,TX,Dallas
521300900697.0,33.080816,-96.799911,USS Harmon,Plano,TX,Collin
521301521551.0,32.859294,-97.078851,1911 Anderson Key,Euless,TX,Tarrant
521300829328.0,32.869881,-97.213392,0922 Lee Walk,North Richland Hills,TX,Tarrant
521300879395.0,32.981582,-96.674783,14702 Kenneth Springs,Garland,TX,Dallas
521300187435.0,32.979051,-96.695966,7137 Pierce Square Suite 011,Richardson,TX,Dallas
521300048530.0,32.872718,-97.538198,7078 Garcia Unions Suite 806,Azle,TX,Tarrant
521300626471.0,33.038283,-96.786263,5257 Scott Fall Suite 675,Plano,TX,Collin
521300320711.0,33.024421000000004,-97.094573,7183 Diaz Locks Apt. 422,Flower Mound,TX,Denton
521300567888.0,32.645671,-97.178345,91938 Ryan Springs Apt. 256,Arlington,TX,Tarrant
521301414720.0,32.883918,-97.236931,56343 Jennifer Passage,Fort Worth,TX,Tarrant
521300163089.0,33.226189000000005,-96.95659,Unit 5873 Box 9246,Aubrey,TX,Denton
521300415239.0,32.893065,-96.474852,12792 Dyer Cliffs,Rockwall,TX,Rockwall
521300681360.0,32.877557,-97.088006,2833 Tucker Shores,Grapevine,TX,Tarrant
521300567070.0,32.657347,-97.170927,45116 Clayton Lodge,Arlington,TX,Tarrant
521301508546.0,33.117169,-97.145582,595 Garcia Grove,Argyle,TX,Denton
521300020857.0,32.770253000000004,-97.769895,202 Harold Trail,Weatherford,TX,Parker
521300662066.0,32.824834,-97.426946,58070 Price Bridge,Fort Worth,TX,Tarrant
521300100056.0,,,"PSC 6749, Box 1724",Aubrey,TX,Denton
521300498817.0,33.002136,-96.875073,9294 Beard Crossing Apt. 469,Carrollton,TX,Denton
521300931016.0,32.614606,-97.410607,98196 Sarah Street Apt. 010,Fort Worth,TX,Tarrant
521300495785.0,,,77890 Nicholas Neck,Irving,TX,Dallas
521300569129.0,32.98827,-96.95651,"PSC 8882, Box 4882",Coppell,TX,Dallas
521301144113.0,33.025277,-96.88395,1927 Sharon Grove,Carrollton,TX,Denton
521301285247.0,32.775725,-96.655057,37399 Johnson Tunnel,Dallas,TX,Dallas
521300015380.0,32.611747,-97.129572,737 Harris Shoal,Arlington,TX,Tarrant
521300931216.0,32.892776,-96.730326,2581 Gonzalez Pine Suite 172,Dallas,TX,Dallas
521301123102.0,32.750162,-96.623274,86341 Blair Squares Suite 075,Mesquite,TX,Dallas
521300289497.0,32.766448,-97.255176,674 Gene Overpass,Fort Worth,TX,Tarrant
521300447908.0,32.847845,-96.780868,84086 Whitney Manor,Dallas,TX,Dallas
521300598537.0,,,446 Hart Club Apt. 056,Mckinney,TX,Collin
521300990117.0,,,31658 Long Stream,Fort Worth,TX,Tarrant
521300130969.0,33.190394999999995,-96.910759,27617 King Skyway Suite 867,Little Elm,TX,Denton
521300114761.0,32.729273000000006,-96.452847,098 Miller View,Forney,TX,Kaufman
521300418070.0,32.973023000000005,-96.862142,"PSC 7350, Box 5381",Carrollton,TX,Dallas
521300628886.0,32.838189,-96.808652,"PSC 5848, Box 7898",Dallas,TX,Dallas
521300474656.0,33.334269,-96.530316,72628 White Plains,Anna,TX,Collin
521300876837.0,32.93508,-96.530982,USNV Brown,Rowlett,TX,Dallas
521300371110.0,32.711438,-96.820175,95685 Giles Land Suite 446,Dallas,TX,Dallas
521301083570.0,32.707311000000004,-97.798312,101 Turner Haven,Weatherford,TX,Parker
521300978551.0,32.901449,-96.734751,788 Ball Inlet Suite 433,Dallas,TX,Dallas
521301513593.0,32.716835,-96.678941,418 Louis Circles,Dallas,TX,Dallas
521300003817.0,32.747073,-97.023842,405 Taylor Center,Grand Prairie,TX,Dallas
521300058786.0,32.993745,-96.541209,555 Smith Alley,Wylie,TX,Collin
521300197110.0,,,4765 Theresa Forks Suite 156,Mckinney,TX,Collin
521300203205.0,32.658329,-96.804502,7962 Suzanne Center,Dallas,TX,Dallas
521300586287.0,33.092465000000004,-96.771797,Unit 1249 Box 6894,Plano,TX,Collin
521300590529.0,32.659914,-97.178824,8988 Jones Harbors,Arlington,TX,Tarrant
521301035653.0,32.896583,-96.62449,8426 Kellie Locks,Garland,TX,Dallas
521301190932.0,32.66846,-96.62948,68751 Preston Isle,Dallas,TX,Dallas
521300910705.0,,,25665 Perez Bridge,Dallas,TX,Dallas
521301198658.0,,,2822 Henderson Trail,Dallas,TX,Dallas
521301381849.0,32.888099,-97.138973,60382 Nunez Rapid Suite 693,Colleyville,TX,Tarrant
521301310963.0,32.95816,-96.66583,6255 Kathleen Locks Suite 080,Garland,TX,Dallas
521301360496.0,32.681236,-97.038419,232 Matthew Spur,Grand Prairie,TX,Dallas
521300894184.0,32.944727,-96.519717,584 Burns Turnpike Suite 518,Rowlett,TX,Dallas
521300953479.0,33.009654999999995,-97.01901,97020 Barton Court,Lewisville,TX,Denton
521300583600.0,32.720458,-96.591314,579 Nancy Ferry Apt. 318,Balch Springs,TX,Dallas
521300844239.0,32.83192,-97.577137,99245 Julia Shoal Suite 069,Azle,TX,Tarrant
521301481740.0,33.095472,-96.747752,USS Lewis,Plano,TX,Collin
521301435108.0,32.826459,-96.928014,6831 Nunez Avenue,Irving,TX,Dallas
521300229406.0,33.048269,-97.054655,USNV Nelson,Flower Mound,TX,Denton
521300444069.0,,,658 Lucas Crest Apt. 597,Irving,TX,Dallas
521300475507.0,32.7416,-96.563833,7001 Wang Manors,Mesquite,TX,Dallas
521300479318.0,,,2458 Carla Hills,Mesquite,TX,Dallas
521300444458.0,32.498373,-96.953984,84545 Ronald Neck,Midlothian,TX,Ellis
521301233668.0,32.797299,-96.990927,292 Zachary Spur,Irving,TX,Dallas
521300913211.0,32.749693,-97.113783,096 Zhang Overpass Apt. 846,Arlington,TX,Tarrant
521300132962.0,32.751514,-97.132612,8906 Carlos Road Suite 386,Arlington,TX,Tarrant
521300475365.0,33.132062,-97.08618,15251 Jessica Square Apt. 426,Denton,TX,Denton
521300288612.0,32.84267,-97.073955,458 Martin Manors,Euless,TX,Tarrant
521300637276.0,33.077408,-96.78333,67094 Diana Fields,Plano,TX,Collin
521301516838.0,32.742322,-96.883648,54267 Allison Creek,Dallas,TX,Dallas
521301447157.0,32.753631000000006,-97.193615,836 Louis Knoll Suite 593,Fort Worth,TX,Tarrant
521300164271.0,32.724009,-96.82921,967 Hill Locks Apt. 337,Dallas,TX,Dallas
521300061533.0,32.651406,-97.022566,29101 Tracy Villages Apt. 670,Grand Prairie,TX,Dallas
521300522797.0,32.872353999999994,-96.851673,Unit 7740 Box 5815,Dallas,TX,Dallas
521300663741.0,32.656724,-97.258191,996 Sierra Path,Fort Worth,TX,Tarrant
521300772387.0,,,047 Chapman Shores,Grapevine,TX,Tarrant
521301304753.0,32.68305,-97.170458,7044 Kelly Plaza Suite 567,Arlington,TX,Tarrant
521301498830.0,32.94337,-96.545229,USS Sanchez,Rowlett,TX,Dallas
521301245376.0,32.646897,-96.917613,924 White Islands,Duncanville,TX,Dallas
521301313074.0,32.627939999999995,-97.22876,8705 Katherine Pines,Kennedale,TX,Tarrant
521301411688.0,33.06391,-96.752282,Unit 9648 Box 0914,Plano,TX,Collin
521300440810.0,32.768384999999995,-97.647562,01495 Crystal Shore Apt. 992,Weatherford,TX,Parker
521300989405.0,32.927702,-97.317413,32253 Cervantes Grove Suite 118,Fort Worth,TX,Tarrant
521301213244.0,33.180499000000005,-96.904616,3100 Brooks Pike Apt. 190,Little Elm,TX,Denton
521300799378.0,32.885400999999995,-97.24598,1845 Kirk Summit,Fort Worth,TX,Tarrant
521300629293.0,33.152111999999995,-96.63,2451 Villanueva Ports,Mckinney,TX,Collin
521301040080.0,32.569390000000006,-97.030562,85545 Martin Squares,Cedar Hill,TX,Dallas
521300016237.0,33.120357,-96.628175,5284 John Estate,Allen,TX,Collin
521301105493.0,33.107308,-96.619857,358 Tara Walk Apt. 474,Allen,TX,Collin
521301524650.0,32.369075,-96.232568,530 Hoffman Parks,Kemp,TX,Kaufman
521301398117.0,33.015764999999995,-96.783063,7357 Mark Union,Dallas,TX,Collin
521300913262.0,32.970449,-96.958524,963 Finley Hills Suite 889,Coppell,TX,Dallas
521300630649.0,32.843512,-96.949423,222 Powell Camp,Irving,TX,Dallas
521300265745.0,33.090571,-97.106774,820 Daniel Junction Suite 524,Argyle,TX,Denton
521301500932.0,33.160024,-96.806535,1191 Johnson Cliff Apt. 251,Frisco,TX,Denton
521300631464.0,33.102527,-96.901508,Unit 1281 Box 2505,The Colony,TX,Denton
521301320043.0,32.848481,-96.754508,USNV Weiss,Dallas,TX,Dallas
521300409687.0,32.73765,-97.052394,616 Ashley Inlet Suite 250,Arlington,TX,Tarrant
521300826253.0,33.173715,-96.713726,Unit 9354 Box 6767,Mckinney,TX,Collin
521300612117.0,32.851157,-96.799861,331 Kayla Squares Apt. 378,Dallas,TX,Dallas
521300668532.0,32.874565,-97.285638,9456 Knox Motorway Apt. 913,Fort Worth,TX,Tarrant
521301357956.0,32.65496400000001,-97.0266,502 Olson Trail Suite 037,Grand Prairie,TX,Dallas
521301471839.0,32.828486,-97.192306,59075 Chad Mill Apt. 003,Hurst,TX,Tarrant
521301514754.0,32.667770000000004,-97.093272,4823 Charles Crossing Suite 255,,TX,
521300799232.0,33.148649000000006,-96.582995,389 David Avenue,Mckinney,TX,Collin
521300039702.0,,,Unit 2115 Box 1483,Dallas,TX,Dallas
521300091921.0,33.020861000000004,-96.904911,72653 William Mall Suite 167,The Colony,TX,Denton
521300141362.0,32.895533,-96.621833,82896 Glenn Springs Suite 681,Garland,TX,Dallas
521300461852.0,32.953025,-96.684521,2953 Jacqueline Shores Apt. 755,Garland,TX,Dallas
521300608057.0,32.772464,-97.670718,27195 Levy Square,Weatherford,TX,Parker
521301487199.0,32.795731,-97.183297,893 Jones Orchard,Fort Worth,TX,Tarrant
521301045107.0,32.627415,-96.915355,081 Doyle Centers,Duncanville,TX,Dallas
521300732470.0,,,7951 Whitehead Trail Apt. 984,Arlington,TX,Tarrant
521300191804.0,32.943587,-97.664513,093 Ramirez Trafficway,Springtown,TX,Parker
521300432655.0,32.930006,-97.634591,55698 Smith Burg,Springtown,TX,Parker
521300891899.0,32.732357,-96.693639,6769 Vanessa Throughway,Dallas,TX,Dallas
521300408054.0,32.757273,-96.769109,923 Olivia Way,Dallas,TX,Dallas
521300374668.0,32.688731000000004,-97.784118,USS Heath,Weatherford,TX,Parker
521301475745.0,32.903113,-96.75212,60601 Kimberly Hollow Suite 593,Dallas,TX,Dallas
521300298745.0,32.71246,-97.100375,503 Adkins Ridges Apt. 748,Arlington,TX,Tarrant
521300062231.0,33.033371,-96.905674,Unit 4859 Box 0536,Carrollton,TX,Denton
521300243988.0,33.005957,-96.677136,05049 Lopez Pine,Richardson,TX,Dallas
521300793385.0,,,95694 Brian Cove,Fort Worth,TX,Tarrant
521301409862.0,33.00315,-96.786546,76454 Michael Crest,Dallas,TX,Collin
521301371488.0,33.07827,-96.61507,78242 Joann Point,Allen,TX,Collin
521301366407.0,32.836815,-97.267136,8673 Dennis Crescent Suite 444,Fort Worth,TX,Tarrant
521300764888.0,32.693538000000004,-97.104884,925 Wood Mount Suite 682,Arlington,TX,Tarrant
521301133710.0,33.025515,-96.387171,749 Lawson Overpass,Nevada,TX,Collin
521300174426.0,32.924082,-97.602408,6249 Amanda Mills,Springtown,TX,Parker
521300882860.0,33.215081,-96.708339,18417 Smith Burg Suite 048,Mckinney,TX,Collin
521301265083.0,,,2209 Berry Alley Suite 318,Wylie,TX,Collin
521301373654.0,,,76191 Jeffrey Shoal,Fort Worth,TX,Tarrant
521300285966.0,32.735201,-96.899967,19858 Colleen Ford Apt. 596,Dallas,TX,Dallas
521301181277.0,32.825774,-97.166583,9166 King Flats,Hurst,TX,Tarrant
521300721363.0,32.856083000000005,-96.55594,913 Bender Mills,Garland,TX,Dallas
521301283274.0,32.762638,-97.367783,5330 Caroline Drives Suite 157,Fort Worth,TX,Tarrant
521300453440.0,32.637832,-97.11596,43339 Garcia Underpass,Arlington,TX,Tarrant
521300676174.0,32.623281,-97.10096,Unit 3428 Box 7838,Arlington,TX,Tarrant
521300642824.0,32.713302,-97.180678,Unit 7389 Box 1536,Arlington,TX,Tarrant
521300970037.0,33.094239,-96.782747,0166 Lauren Skyway Apt. 107,Plano,TX,Collin
521301132141.0,32.711563,-97.086359,4281 Elliott Parks,Arlington,TX,Tarrant
521300215870.0,32.720324,-97.33456,426 Anne Wall,Fort Worth,TX,Tarrant
521301486722.0,33.350458,-97.130657,7806 Angela Stream Suite 620,Sanger,TX,Denton
521300763442.0,33.207136000000006,-97.125644,USNS Mclaughlin,Denton,TX,Denton
521300616543.0,32.699535000000004,-96.782657,988 Eric Meadows Suite 907,Dallas,TX,Dallas
521301319349.0,32.678796000000006,-97.370606,747 Julie Springs,Fort Worth,TX,Tarrant
521301204432.0,33.233858000000005,-96.643304,1641 Thompson Stream,Mckinney,TX,Collin
521300179369.0,32.72459,-96.839398,7797 Benjamin Stream,Dallas,TX,Dallas
521300462230.0,32.965659,-97.117041,Unit 7253 Box 1059,Grapevine,TX,Tarrant
521300301640.0,32.950865,-96.684397,58243 Robertson Via,Richardson,TX,Dallas
521300271000.0,32.612339000000006,-97.098544,4446 Rocha Underpass Apt. 739,Mansfield,TX,Tarrant
521300450136.0,32.694071,-97.011966,5845 Greene Meadow,Grand Prairie,TX,Dallas
521300692754.0,33.027415999999995,-96.610109,40108 Francis Islands Suite 590,Plano,TX,Collin
521300879804.0,32.874779000000004,-97.32503,USNS Vazquez,Fort Worth,TX,Tarrant
521301192803.0,32.942402,-96.663474,6461 Jessica Gateway Suite 962,Garland,TX,Dallas
521300119452.0,32.963462,-97.283141,720 Mccoy Island Apt. 202,Keller,TX,Tarrant
521300966839.0,32.665476,-97.123928,8367 Albert Union Apt. 134,Arlington,TX,Tarrant
521301134383.0,33.023081,-97.002392,9975 Ruiz Neck Apt. 315,Lewisville,TX,Denton
521301515625.0,32.808167000000005,-96.814778,0300 Bryan Ports Apt. 396,Dallas,TX,Dallas
521300183252.0,32.78541499999999,-96.566315,12774 Malik Crossroad,Mesquite,TX,Dallas
521300828978.0,33.024404,-97.134718,3462 Michael Neck,Flower Mound,TX,Denton
521301075823.0,32.710772,-97.316111,172 Shaw Corner,Fort Worth,TX,Tarrant
521301268492.0,32.680768,-97.281537,59732 Kenneth Ports Apt. 431,Fort Worth,TX,Tarrant
521301353417.0,32.748455,-96.471921,86439 Jones Spring,Forney,TX,Kaufman
521301409347.0,33.202957000000005,-97.140167,"PSC 4243, Box 1671",Denton,TX,Denton
521301512188.0,32.655796,-97.367586,848 Richardson Canyon,,TX,
521300885136.0,32.737613,-97.195373,069 Hines Corner,Fort Worth,TX,Tarrant
521300751350.0,32.994068,-97.204622,7890 Sarah Mountains Apt. 319,Roanoke,TX,Denton
521300583290.0,32.664268,-96.897209,963 Mullen Well,Duncanville,TX,Dallas
521300250574.0,33.032263,-96.729724,Unit 8799 Box 4413,Plano,TX,Collin
521301477186.0,33.09147,-96.746514,"PSC 7359, Box 5503",Plano,TX,Collin
521300382465.0,32.969792,-96.867118,"PSC 7374, Box 4301",Carrollton,TX,Dallas
521300673186.0,32.943616000000006,-96.393909,3741 Scott Plain Apt. 438,Rockwall,TX,Rockwall
521300492680.0,,,917 English Falls,Lewisville,TX,Denton
521301045161.0,32.893403,-96.623325,"PSC 1690, Box 6606",Garland,TX,Dallas
521301306671.0,32.969943,-97.2666,310 Collins Village,Keller,TX,Tarrant
521300896894.0,33.171222,-96.809858,82392 Jesus Brook Suite 990,Frisco,TX,Denton
521300179192.0,32.712782,-96.421594,439 Courtney Heights Suite 622,Forney,TX,Kaufman
521300313687.0,32.917247,-97.25261,113 Daniels Fall Apt. 967,Keller,TX,Tarrant
521301096388.0,32.896727000000006,-96.444373,"PSC 4962, Box 7228",Rockwall,TX,Rockwall
521300392339.0,32.836595,-96.977169,911 Blair Courts Suite 170,Irving,TX,Dallas
521301517358.0,33.154196,-96.847049,9332 Miller Fall Apt. 872,Frisco,TX,Denton
521300526794.0,,,8872 Gonzales Field,Plano,TX,Collin
521301497413.0,32.677841,-96.667177,3713 Bradley Path Suite 541,Dallas,TX,Dallas
521301186859.0,,,USS Lopez,Mckinney,TX,Collin
521300341213.0,,,631 Jonathan Mill,Valley View,TX,Cooke
521300781634.0,32.958525,-96.744541,40219 Sharon Club,Richardson,TX,Dallas
521301251040.0,32.791417,-96.78957,7552 Bell Fort,Dallas,TX,Dallas
521300970985.0,,,Unit 3475 Box 7252,Plano,TX,Collin
521300186807.0,32.587371,-96.897346,366 Ryan Highway Suite 249,Desoto,TX,Dallas
521300762805.0,32.950942,-97.491286,"PSC 8426, Box 1550",Fort Worth,TX,Tarrant
521301114087.0,33.170421999999995,-96.920521,958 Maria Union Suite 448,Little Elm,TX,Denton
521300498431.0,33.041828,-96.69215,0431 Michael Lodge,Plano,TX,Collin
521300581293.0,32.573401999999994,-96.943915,862 John Brooks,Cedar Hill,TX,Dallas
521300730038.0,32.849995,-97.254003,613 Velazquez Lock,Fort Worth,TX,Tarrant
521300206938.0,32.802321,-96.963947,98270 Powell Corners,Irving,TX,Dallas
521301360138.0,32.675689,-96.909703,08872 Pham Camp Apt. 794,Duncanville,TX,Dallas
521301034880.0,32.330167,-96.625798,548 Berger Glens Apt. 766,Ennis,TX,Ellis
521300046318.0,32.886983,-97.170034,0423 Carter Drives,Colleyville,TX,Tarrant
521300558325.0,32.847586,-96.790771,880 Thomas Run Apt. 050,Dallas,TX,Dallas
521300605298.0,32.685755,-97.36721,50090 Emily Pines,Fort Worth,TX,Tarrant
521300642979.0,33.066106000000005,-96.795984,712 Jacqueline Shore Apt. 976,Plano,TX,Collin
521301195844.0,32.703837,-96.85979,3266 Bender Crest,Dallas,TX,Dallas
521300997562.0,32.469196,-96.361102,7157 Gary Bypass,Scurry,TX,Kaufman
521300884220.0,32.816784,-97.537742,98655 Barnes Club Apt. 350,Fort Worth,TX,Tarrant
521301222023.0,32.723086,-97.153843,66779 Chavez Burg,Arlington,TX,Tarrant
521300039871.0,32.933709,-96.625393,472 Paul Centers,Garland,TX,Dallas
521300695058.0,33.092803,-96.879724,343 Christopher Gardens,The Colony,TX,Denton
521301165734.0,33.178179,-96.491897,2116 Brenda Ranch Apt. 267,Princeton,TX,Collin
521300010976.0,32.823939,-97.177197,1529 Williams Pike,Hurst,TX,Tarrant
521300514162.0,32.660601,-97.171971,61858 Young Point,Arlington,TX,Tarrant
521300008116.0,32.919922,-97.180726,887 Vazquez Shoals,Southlake,TX,Tarrant
521300153181.0,33.025105,-96.728332,61988 Becker Mission,Plano,TX,Collin
521300411063.0,32.760657,-96.649853,2131 Coleman Track,Mesquite,TX,Dallas
521300805292.0,,,75432 Darrell Stravenue,Dallas,TX,Dallas
521300969806.0,33.078514000000006,-96.676757,446 Salas Manors Suite 899,Allen,TX,Collin
521300493570.0,33.042387000000005,-97.084215,770 Anderson Courts,Flower Mound,TX,Denton
521301046169.0,33.077713,-96.715985,157 James Gardens,Plano,TX,Collin
521300201094.0,32.935637,-97.206702,Unit 9851 Box 2597,Keller,TX,Tarrant
521300564688.0,32.722466000000004,-97.15234,14438 Turner Knoll Suite 514,Arlington,TX,Tarrant
521300423755.0,33.003589,-96.866065,76429 Hall Square,Carrollton,TX,Denton
521300373507.0,33.003753,-96.977149,775 Frank Parkways,Lewisville,TX,Denton
521300975545.0,32.511972,-97.263096,743 Myers Stravenue,Burleson,TX,Johnson
521301332831.0,32.629743999999995,-97.392129,782 Landry Via,Fort Worth,TX,Tarrant
521300215864.0,32.762778,-97.253906,6916 Miller Shore Apt. 715,Fort Worth,TX,Tarrant
521300689747.0,33.01102,-96.810937,332 Michael Bypass,Plano,TX,Collin
521300636162.0,32.86249,-96.836899,46425 Matthew Dam Apt. 491,Dallas,TX,Dallas
521300536421.0,32.731331,-97.162592,52480 Nancy Mountains,Arlington,TX,Tarrant
521301095214.0,32.942407,-96.848415,50941 Devin Square Apt. 058,Addison,TX,Dallas
521300858909.0,32.666063,-96.82627,50052 Deborah Valley,Dallas,TX,Dallas
521301282612.0,33.166416,-97.107604,417 Lopez Forks Apt. 900,Denton,TX,Denton
521301168128.0,33.172016000000006,-96.911841,646 Stephens Light Suite 010,Little Elm,TX,Denton
521301347167.0,32.918342,-96.414081,449 Bradford Heights,Rockwall,TX,Rockwall
521300732560.0,32.668469,-97.19334,61643 Colleen Turnpike,Arlington,TX,Tarrant
521300870631.0,32.671625,-96.300148,60373 Scott Turnpike Apt. 887,Terrell,TX,Kaufman
521301077318.0,32.67782,-96.851556,668 Melinda Stream,Dallas,TX,Dallas
521301311925.0,32.644672,-96.409276,Unit 2614 Box 1802,Crandall,TX,Kaufman
521300186294.0,32.915042,-97.218642,626 Roth Square Suite 840,Keller,TX,Tarrant
521301022901.0,32.825898,-97.195744,36875 Whitehead Forks Apt. 747,Hurst,TX,Tarrant
521301404948.0,32.829074,-96.749436,148 Osborne Trail Suite 013,Dallas,TX,Dallas
521301099748.0,32.724001,-97.125072,257 Mark Well Suite 762,Arlington,TX,Tarrant
521300188052.0,33.187758,-96.685544,11524 Matthew Path Suite 056,Mckinney,TX,Collin
521301457192.0,33.144607,-96.727433,27543 Norton Crest Apt. 031,Mckinney,TX,Collin
521300061079.0,32.567485,-97.053358,8424 Holden Ford,Mansfield,TX,Tarrant
521300559669.0,33.253068,-97.12795,67279 Thomas Dale Apt. 791,Denton,TX,Denton
521300817669.0,32.864289,-97.272494,5290 Connie Rapid,Fort Worth,TX,Tarrant
521300701615.0,32.770298,-96.631019,3033 Christine Ford Apt. 448,Mesquite,TX,Dallas
521301068103.0,32.764300000000006,-96.266254,"PSC 6857, Box 8026",Terrell,TX,Kaufman
521300187186.0,32.758056,-97.11932,2146 Hill Inlet,Arlington,TX,Tarrant
521300846088.0,32.617939,-96.922248,USS Alvarado,Cedar Hill,TX,Dallas
521301208924.0,32.783045,-96.853646,3266 Ramirez Viaduct Apt. 634,Dallas,TX,Dallas
521300924522.0,33.086890999999994,-97.073399,966 Leonard Ports Apt. 114,Lewisville,TX,Denton
521301534393.0,32.863586,-96.744679,78525 Scott Wells,,TX,
521300548746.0,32.902252,-96.569704,1397 Tracy Isle Apt. 068,Rowlett,TX,Dallas
521300249687.0,33.061307,-97.034572,9955 Sherman Extensions Suite 940,Lewisville,TX,Denton
521300341312.0,32.788926,-96.980947,70374 Michelle Keys,Irving,TX,Dallas
521301276869.0,32.690609,-97.27141,76912 Lonnie Mountain,Fort Worth,TX,Tarrant
521300050585.0,32.720539,-96.16457,3092 Tristan Course Apt. 242,Terrell,TX,Kaufman
521300882542.0,32.875599,-97.256836,8279 Edward Village Suite 259,Fort Worth,TX,Tarrant
521301230956.0,32.731684,-96.871906,930 Annette Terrace Suite 655,Dallas,TX,Dallas
521300175670.0,33.040604,-96.688289,486 Dyer Drives,Plano,TX,Collin
521300748086.0,32.998453,-96.799728,29786 Tammy Passage Suite 235,Dallas,TX,Collin
521300922114.0,32.925861,-96.638977,0800 Jenkins Stream Apt. 136,Garland,TX,Dallas
521301316630.0,32.830441,-96.811045,"PSC 1916, Box 9359",Dallas,TX,Dallas
521300967170.0,32.774108000000005,-97.457672,7148 Valdez Pike,Fort Worth,TX,Tarrant
521301445186.0,32.748253000000005,-97.199782,1855 Taylor Place,Fort Worth,TX,Tarrant
521300161578.0,32.925976,-96.657857,51353 Porter Dale Suite 843,Garland,TX,Dallas
521301405579.0,32.901757,-96.937031,59882 Mathis Overpass,Irving,TX,Dallas
521300060539.0,33.169703,-96.929551,1195 Brenda Mews,Little Elm,TX,Denton
521300692264.0,33.088024999999995,-96.87753,829 Charles Motorway,The Colony,TX,Denton
521301184746.0,32.506983,-97.357886,Unit 1940 Box 8600,Burleson,TX,Johnson
521301372834.0,32.648498,-97.200327,318 Reynolds Spring,Arlington,TX,Tarrant
521300194408.0,32.95339,-96.789953,5239 Davis Plains,Dallas,TX,Dallas
521300052263.0,32.867369000000004,-97.538339,101 Scott Views Suite 334,Azle,TX,Tarrant
521300985914.0,32.344749,-96.865719,3078 Rebecca Vista,Waxahachie,TX,Ellis
521300545865.0,32.642518,-97.170425,58265 Fernandez Roads,Arlington,TX,Tarrant
521300861696.0,32.980955,-96.775906,USNS White,Dallas,TX,Dallas
521301517869.0,32.914577,-97.28888,125 Sanchez Prairie,Keller,TX,Tarrant
521301349305.0,32.554418,-97.141329,9046 Tiffany Crest,Mansfield,TX,Tarrant
521300097202.0,33.076769,-96.654834,03304 Knight Grove Apt. 090,Allen,TX,Collin
521301025659.0,32.647412,-96.879611,691 Garrison Course,Duncanville,TX,Dallas
521301239989.0,32.701857,-96.892017,"PSC 7682, Box 6027",Dallas,TX,Dallas
521301031306.0,32.463053,-97.383628,209 Lin Extensions Apt. 182,Joshua,TX,Johnson
521301026181.0,32.651933,-97.12682,340 Watkins Tunnel Suite 209,Arlington,TX,Tarrant
521300015864.0,33.082116,-96.69905,1286 Troy Port,Allen,TX,Collin
521300101810.0,32.495531,-97.005843,452 Walker Villages Suite 538,Midlothian,TX,Ellis
521300302203.0,32.583804,-96.986814,35024 Fields Ranch,Cedar Hill,TX,Dallas
521300426125.0,32.997029,-96.914568,"PSC 9951, Box 6877",Carrollton,TX,Denton
521300515146.0,32.858237,-96.785529,11788 Coleman Views,Dallas,TX,Dallas
521300546720.0,32.706326000000004,-96.843946,16964 Hanson Ville Apt. 582,Dallas,TX,Dallas
521300004730.0,32.943751,-96.692845,713 Deborah Creek Suite 674,Richardson,TX,Dallas
521300176937.0,33.159466,-97.075826,785 Dominic Fords,Denton,TX,Denton
521301317512.0,32.815803,-96.647579,57813 Cole Groves,Mesquite,TX,Dallas
521300532806.0,32.845905,-96.795227,66050 Madison Flats,Dallas,TX,Dallas
521300076891.0,,,7743 Smith Row,Waxahachie,TX,Ellis
